Colony_ID,X_internal,Y_internal,Z_internal,X_Real_World_Position,Y_Real_World_Position,Z_Real_World_Position,Size
A,-13.6269595,-19.52177792,-10.15394626,-0.269940091,1.9691296242699674,-0.098807019,
B,-14.37119963,17.203065979911862,-10.26103002,-0.558626333,6.573965547031364,-0.182770817,
C,-13.99749379,62.62722124388145,-8.904489282,-0.734269589,12.280185250938251,-0.118101774,
D,-14.05145451,102.39998628100483,-9.104934517,-0.954186359,17.27074134669711,-0.229711842,
E,-11.05866531,142.25315372588923,-8.051813735,-0.777530515,22.290151025285866,-0.225979438,
F,-13.07795342,180.25312872319395,-6.606497777,-1.2113463,27.05286794799435,-0.10169915,
927,-11.43733797,28.142599634082558,-10.01170897,-0.247038545,7.962284481,-0.21515962,
217,-6.490736957,139.59746182839046,-6.800593593,-0.176660555,21.983273642154217,-0.125410648,
218,-21.25130557,175.77533261780817,-6.057202668,-2.200363416,26.45133175022308,0.086804186,
928,-30.1943647,97.6286387,-11.09173875,-2.970170842,16.58532658076056,-0.249953606,
926,-22.98380697,-21.653082,-11.00392319,-1.437782364,1.652276422712513,-0.074263453,
A,-2.415731664,-46.7923083,1.7400928737332664,-0.283019049,1.9571879865921822,-0.169532393,
B,-3.501613593,-32.00792336,-0.205067094,-0.522234173,6.583650683,-0.127752958,
C,-4.626540035,-13.84365882,-2.8028159,-0.753298784,12.275298443522788,-0.142353758,
E,-5.333052056,18.237619701477364,-7.603678254,-0.766967198,22.328587231314454,-0.246593072,
F,-7.16793914,33.26259488774057,-9.372820726,-1.234580284,27.02618377425512,-0.132899608,
926,-6.179250702,-47.81466448,2.082875578453065,-1.45306352,1.653073722196298,-0.069023819,
928,-11.97857467,-0.25907337,-5.160868677,-2.945851187,16.591534816127744,-0.213657381,
927,-2.707731703,-27.62920762,-1.119972999,-0.250855047,7.961154008,-0.230794544,
218,-10.28161147,31.421587022633464,-8.608227731,-2.205863309,26.448697072944928,0.055583329776659696,
217,-3.394150997,17.189381274606653,-6.993948061,-0.169121469,21.968458384781336,-0.123978681,
unk2,0.2421367084481042,38.69954485499542,-10.04000784,1.0958772337501748,28.67526891851833,-0.183137937,
A,-9.981227953,22.09772296828921,-6.988855442,-0.275775397,1.9350671582646397,-0.16555269,
B,-7.174929156,64.62690735449692,-3.885990199,-0.527510626,6.570586281548842,-0.182176753,
C,-2.789021951,116.5136018016844,0.8983067062244448,-0.729016903,12.246915011718698,-0.097078611,
D,0.7994101458291261,162.3855233,3.4665860227352185,-0.941460644,17.247542488426802,-0.200930253,
E,7.665401096756392,207.85830057435837,6.892345203749103,-0.793660039,22.25501753778109,-0.218139124,
F,8.817284713146352,251.17577579935877,10.79851594316282,-1.232634731,26.96054983871959,-0.149388012,
927,-3.27102977,76.66087378840535,-2.801402948,-0.263063894,7.924369744112837,-0.17347247,
217,12.722921559519435,204.17550994135217,7.983911489930429,-0.197818932,21.933868349303925,-0.084675877,
218,-0.61791502,247.11282180183596,11.25817939398016,-2.195514323,26.404975837167346,-0.039492025,
unk2,31.527612044485124,263.9527501917382,12.367213587614273,1.050558727420438,28.64256428,-0.148497402,
928,-18.43039822,158.2828212419192,2.477381345680284,-2.962556285,16.54831669494787,-0.219375237,
926,-20.78621046,20.68817424214598,-6.827499059,-1.421848444,1.6445109760214052,-0.105508448,
A,-1.791038269,-0.32471134,-8.652634616,-0.26733923,1.9468319914313956,-0.080259074,
B,-9.850673711,-23.6941132,-3.124842496,-0.549089761,6.602466647188892,-0.203487465,
C,-20.34649166,-51.72982758,4.487977321550247,-0.745460836,12.288622997037487,-0.191253196,
F,-47.83575441,-124.3820932,24.45589791679207,-1.204744921,27.05453756743972,-0.122027822,
E,-40.47306919,-100.5192861,17.41606278965691,-0.771196425,22.297137026267503,-0.261304496,
D,-29.51427368,-76.505757,10.805871693805752,-0.937753192,17.287785582684943,-0.251645375,
217,-42.62683508,-97.35189749,18.402458625171516,-0.17930408,21.966844689734206,0.005785734,
928,-17.86556251,-77.43270037,10.212791368668638,-2.984237482,16.61557258113956,-0.181959078,
218,-41.64709939,-123.3971719,24.364799654878443,-2.186932704,26.46385533316208,0.015846594,
927,-14.13596912,-29.76537781,-1.393011078,-0.249455189,7.975501779296151,-0.222904423,
926,4.703994179774221,-1.360600356,-8.976010051,-1.445222109,1.6579537876240167,-0.061476211,
216,-21.02882023,-91.33238413,14.943338266496225,-3.427369394,19.33794689,0.03232588,
unk2,-62.7089568,-127.5744362,26.745922317837245,1.0994942310773868,28.703589894562953,-0.117496336,
A,-7.203959492,2.4947569140513304,-9.117193235,-0.307159355,1.947360268997394,-0.079714455,
B,-7.165312881,36.504142680084904,-9.90906321,-0.547648297,6.5962311646231555,-0.166968024,
C,-6.521928175,78.13565027250954,-9.79821831,-0.757295487,12.290768786705538,-0.127774825,
D,-5.973336663,114.73939682954726,-10.67075116,-0.946914322,17.29791602328282,-0.225985981,
E,-2.896190769,151.0912809244067,-10.90354079,-0.78727477,22.288466383319893,-0.244449311,
F,-4.18527407,185.9480901555935,-10.21299173,-1.210735862,27.042952684306464,-0.124330181,
927,-4.300684278,46.426391456495416,-10.7295006,-0.229717783,7.973266634095144,-0.281682806,
926,-15.40397162,0.7948593573219163,-9.388514468,-1.416290284,1.6563783169656077,-0.093154482,
928,-20.9841063,110.37036196340007,-10.73026951,-2.966938115,16.593214553077217,-0.191557652,
218,-11.65756205,182.1634662,-9.174993115,-2.201523044,26.471648474214795,0.037885947377577445,
unk2,13.414120853108026,197.15646148334582,-10.27580045,1.113691372,28.701030322024238,-0.179041864,
217,1.2101705889128183,148.48568027793664,-9.223186047,-0.202408983,21.960998168532534,-0.0285454,
216,-23.12933001,131.52295923001176,-10.70445149,-3.411347203,19.468853104284765,-0.168357372,
A,-6.71196413,-142.0836028,-4.261914926,-0.301870395,1.9314250397131971,-0.10765788,
B,-5.217164031,-111.6281204,-6.195053565,-0.531767758,6.602161835021667,-0.177115646,
C,-3.289723835,-74.44367758,-7.475227472,-0.785920354,12.298906326344701,-0.098089922,
D,-1.008485333,-41.92966002,-9.868141872,-0.9304789,17.297799430645288,-0.228935202,
E,3.066370017179312,-9.311714206,-10.81103716,-0.789064745,22.329085144100215,-0.154671123,
917,-2.068367927,-102.8675457,-7.274750863,-0.189798336,7.989690726510352,-0.302683338,
217,6.9221232822549235,-11.86398235,-10.2940572,-0.160843282,21.994292224625553,-0.13231061,
928,-14.63568137,-45.2059542,-10.28175908,-2.959743881,16.599765689351194,-0.18904024,
926,-14.16485234,-143.1861321,-4.556771109,-1.422302257,1.6550474248235971,-0.0908888,
216,-15.7884688,-26.2641995,-11.25505006,-3.417060368,19.472228771717223,-0.177615288,
A,0.22211228855973614,-27.82978631,-2.951050757,-0.313199894,1.9280792029132856,-0.135915742,
B,0.11024203415381974,-8.675199497,-5.670526003,-0.531001837,6.589840964759613,-0.121059442,
C,0.19167163367632972,14.710074675070137,-9.149141855,-0.746578864,12.288805104819003,-0.143378685,
D,0.2648704830422627,35.14514846135037,-12.38568326,-0.937130898,17.275533400958828,-0.209821783,
E,1.6902858787398602,55.846617423504924,-15.03943596,-0.79645337,22.319337876307685,-0.144677422,
F,0.7243181842374546,75.20146758650748,-17.96571537,-1.224250456,27.027481899528052,-0.161744565,
927,1.692740203669444,-3.117769017,-6.957746028,-0.212208059,7.975328899428982,-0.255312095,
928,-8.252114048,32.644873487719735,-12.34623822,-2.966567661,16.593411580568777,-0.182479537,
926,-4.497692749,-28.76792656,-2.896634164,-1.440998678,1.655715812499889,-0.097541431,
218,-3.408699219,73.02820459478711,-17.14573123,-2.1905112,26.440141599526612,0.009288616,
A,-4.842369965,-18.80648237,-2.709592171,-0.337047155,1.9090720940829737,-0.111788053,
B,-6.001581684,-3.161949222,-5.323730503,-0.488431842,6.612036623893926,-0.110237147,
C,-7.66990662,15.749534587376955,-8.527319964,-0.750538296,12.302430476473392,-0.119397789,
E,-9.180641189,49.21145245635716,-13.96024707,-0.787365031,22.34216327263137,-0.075926502,
F,-11.31293393,64.73236092,-16.57287675,-1.227940451,27.020742269820452,-0.073814131,
927,-5.27941371,1.336167455004552,-6.674287653,-0.222531335,7.980622717774622,-0.29119195,
928,-15.68932808,29.652639477494017,-11.32895489,-2.952792831,16.58945766,-0.213804732,
926,-8.563490006,-19.80136675,-2.601439615,-1.449248276,1.6585896650603356,-0.105032979,
217,-7.067803422,48.14065148725447,-14.12960136,-0.177459821,22.01267250272358,-0.190422329,
218,-14.44231315,62.689424704066354,-16.26702953,-2.177965106,26.44790321877463,-0.063801671,
216,-17.72794931,39.18811684803356,-12.68925142,-3.437782653,19.460690852210394,-0.136497839,
A,-15.23140809,59.18025587240955,-9.657035835,-0.307810931,1.915603207656122,-0.142556181,
B,-9.509121891,30.680293994083314,-9.603408058,-0.511875633,6.609528598546218,-0.10800474,
C,-2.761714955,-3.887300986,-10.60725663,-0.740002521,12.298445216697425,-0.240536869,
D,3.438864445716173,-34.11835335,-10.12048216,-0.972709944,17.280544823239495,-0.133168099,
E,7.016286864907596,-64.96025086,-10.78425404,-0.784499163,22.29552629,-0.239914945,
F,14.280672985415192,-93.52006532,-9.828906017,-1.223213183,27.036937659101373,-0.04365776,
927,-9.914833086,22.323493930914406,-10.31511594,-0.247423669,7.934434705137054,-0.237283927,
926,-8.591175953,61.69029281,-9.604409117,-1.427730648,1.6796596095738785,-0.060609673,
928,14.88386824117644,-28.19389385,-11.23943437,-2.95554704,16.61913863944502,-0.18507144,
217,3.0551711487419935,-63.70002213,-9.696936403,-0.172934223,21.995384860013413,-0.105008733,
218,19.52460516130833,-89.05033114,-10.05843607,-2.172259397,26.45343848895817,-0.019630343,
216,20.58228104781331,-45.33531168,-11.47624402,-3.440783685,19.498496849154428,-0.183760308,
25m,14.61802845,-93.39786683,-10.29281272,-1.284953526,27.025999156190224,-0.114751354,
NC_3_1,21.240102967656526,-75.67030429,-10.7348812,-2.784900538,24.35939093927111,-0.094220338,2
NC_3_2,25.412789463325797,-73.73772036,-10.65225688,-3.496940785,24.154360027156706,-0.034300126,1
NC_1_1,-13.25446804,-19.24956452,-9.375458114,1.3265001324749202,14.490792072100732,-0.171850082,6
NC_3_3,-3.589012495,28.761000394151868,-10.30169814,-1.415122802,7.063432272,-0.160203752,6
NC_1_2,13.791990658765751,-6.055450353,-10.41130532,-3.322113481,13.055882692472382,-0.036082315,5
NC_3_4,15.32962806396296,-39.12081099,-10.60358921,-2.748635482,18.375103771320997,-0.0911244,4
NC_3_5,13.481668281831586,-89.31235174,-9.903076826,-1.201095087,26.345096637645337,-0.058958407,3
NC_1_3,-3.385284718,-75.21547351,-8.731792081,1.1494846187786958,23.67413295735746,-0.031675006,4
NC_3_6,9.544328187,-55.79761236,-9.960424061,-1.405969188,20.89459502,-0.069069577,5
A,-1.886348489,8.057999626705977,-7.421243729,-0.328161056,1.9192426492762127,-0.091070846,
B,-3.178783404,28.198158258859173,-6.569293054,-0.515768309,6.621367050704314,-0.191658867,
C,-4.761927628,52.294662478573734,-4.884017004,-0.735406903,12.257789070095603,-0.15702189,
D,-6.282024367,73.81050874882538,-3.612432491,-0.960924364,17.287579964845964,-0.178012974,
E,-6.057647728,95.35391996,-2.375904695,-0.782109988,22.31261459734524,-0.241944054,
F,-8.607812901,115.4343261987958,-0.440987129,-1.240188115,27.025393414220076,-0.065938379,
927,-2.253535738,33.810211171629376,-6.599873528,-0.275077343,7.919612231636472,-0.307089626,
217,-3.453795656,94.01972143,-1.497631687,-0.166416988,22.00037016947882,-0.068397331,
928,-14.69337176,70.82978680421037,-4.573421089,-2.94665244,16.63100340616069,-0.186989109,
926,-6.487021457,6.970892021608685,-7.591929925,-1.404580423,1.6919134996857985,-0.022488825,
218,-12.64118478,112.95759674453423,-0.579529296,-2.19086107,26.472137367979037,0.021223294,
216,-16.98755429,82.98276180333228,-4.02466888,-3.410643038,19.47811552549259,-0.209814411,
