Colony_ID,X_internal,Y_internal,Z_internal,X_Real_World_Position,Y_Real_World_Position,Z_Real_World_Position,Size
D,10.534561172528973,-43.34525869,0.21092083247489074,-19.13216723,14.442230641730328,-2.207516596,
B,-1.713694938,0.36734967065052876,-7.763128664,-11.54950065,8.885039225029807,-0.479805195,
758,-4.73466444,-26.19538323,-4.248734089,-14.39870115,13.559993650792771,-1.6179777,
759,5.595960669127528,-52.36848418,1.9588362879353372,-19.50170496,16.563324935448613,-2.422712121,
766,19.73878688718843,-45.35326749,2.0824226497690606,-20.95562199,13.643936552243247,-2.135072623,
757,-8.093533488,3.325885081028188,-11.25089084,-9.977261102,9.095813015937994,-0.84548949,
A,-22.29517936,76.43732449492488,-16.63496021,-2.225663792,6.444666386183093,-0.094010123,
B,-5.033266941,12.774470447863125,-8.438829307,-11.57501473,8.90746629,-0.534215617,
E,-21.07783505,-84.41461143,-6.066118999,-22.54895181,18.01910311031589,-2.079904994,
D,-11.21485223,-52.27499414,-11.37916865,-19.13075754,14.43626726987678,-2.280154566,
755,-25.66375318,72.11632430325315,-16.57510628,-2.522039562,7.184359960212245,-0.132965906,
936,-8.190245377,-81.84608116,-4.484679732,-23.19452929,16.206318618177058,-1.97381122,
760,-25.64419532,-83.60795607,-7.548617744,-22.08351757,18.53704665684372,-2.212489179,
935,-17.65787874,9.757252598947051,-12.26810124,-10.946447,10.72208864150668,-0.975818737,
759,-22.23837655,-61.83914514,-12.59816259,-19.49641291,16.524339729946135,-2.511314331,
766,-0.409288317,-59.95378921,-7.879098643,-20.94811699,13.631712654655068,-2.0925466,
938,-30.0102158,-61.92881777,-11.14131148,-18.98766861,17.508654800666505,-2.198169494,
756,-32.5684423,42.77613864147028,-19.98830361,-5.581481203,10.19882518736559,-1.163312193,
A,12.96542447578929,1.9851763292012976,-8.173442983,-2.209092019,6.438925355999344,-0.034916774,
B,1.0380723653566486,-64.38536073,-0.908989446,-11.55822877,8.902756451,-0.529462451,
C,-21.99534984,-98.06634523,-3.459357193,-15.96548856,12.554425998858942,-1.667566098,
D,-33.42345674,-121.6716746,-3.720659111,-19.14326625,14.446459474801742,-2.247854171,
E,-56.66172105,-146.9632631,2.2477844058124967,-22.56299287,18.05225005159018,-1.994550802,
755,7.819094444275791,-0.873177154,-8.381806567,-2.546510592,7.202911885025556,-0.131930194,
924,-6.322951876,2.9410745735578754,-10.66232692,-1.796071558,9.166498544760401,-0.373294792,
759,-48.05693588,-125.4930654,-4.141327907,-19.50177606,16.57057260737954,-2.401379462,
935,-11.84094166,-62.06373629,-5.084295737,-10.98903279,10.699118686020213,-1.071204278,
756,-11.55768379,-24.67034984,-11.40553744,-5.596979809,10.221554300255185,-1.109730383,
757,-1.211994567,-53.939112,-4.918276302,-9.974189418,9.095507872330588,-0.857472589,
766,-26.83188725,-133.6468835,-0.730354577,-20.96899309,13.650954588847014,-2.096133413,
936,-43.69454078,-150.355823,3.193498662,-23.21039858,16.247945637241433,-1.932235751,
938,-54.14816667,-122.4620056,-4.376502052,-19.00051128,17.402371576850697,-2.368439762,
755,29.494932310308144,-201.5688021,-16.39524184,-2.523887006,7.200080743204301,-0.132563892,
761,1.6863529532922164,110.69081377290507,-5.603918247,-25.27790137,20.638159673190756,-2.802618364,
759,2.933425033637058,27.528850504825577,-12.72948299,-19.49941524,16.58702894106786,-2.406684534,
935,4.903078899129982,-95.8007898,-13.9051479,-10.97962124,10.703035113501862,-1.035509735,
756,37.6129574,-150.316307,-20.84781202,-5.590215662,10.19372737440468,-1.173481693,
766,-35.69176196,20.71436795637741,-12.72713269,-20.95764037,13.62197878435638,-2.073042497,
936,-26.28920751,59.543548616130686,-5.878394102,-23.1794213,16.237597827169633,-2.028648153,
A,24.501710989707455,-209.7644502,-16.9243142,-2.210175404,6.454171400612358,-0.045756543,
B,-16.69034169,-103.0679562,-10.63773692,-11.57831337,8.917329399729773,-0.53450885,
C,-12.12145712,-34.0849076,-13.31335169,-16.04164842,12.554029647116828,-1.61692146,
E,-5.077821703,65.63059250969316,-3.446977749,-22.55304163,18.009989215201816,-2.036768552,
A,4.352209184779064,42.485683436589504,-11.43796066,-2.225906263,6.444713957850311,-0.095665705,
B,5.622320239784991,-6.290126317,-7.294632084,-11.56217574,8.891015729353752,-0.451454611,
C,-6.808485015,-34.03194811,-6.44756311,-16.12762051,12.635153881998155,-1.507348193,
D,-11.95290568,-51.44947295,-6.89742686,-19.12924446,14.448171085330008,-2.243355294,
E,-23.72721548,-72.60199668,-0.460866103,-22.55259336,18.00478667345949,-2.041653643,
755,1.1460437683350937,40.07490914029491,-10.9103909,-2.510619611,7.183911136870638,-0.192136576,
759,-21.67273112,-55.99043179,-4.905369676,-19.47411714,16.567214537060472,-2.392685625,
766,-5.407857327,-59.09830809,-6.883357968,-20.93630807,13.631096927484785,-2.147741273,
756,-9.902864465,20.62594202507662,-10.88560017,-5.575578777,10.211834495472077,-1.14135432,
935,-4.455897272,-6.131793904,-8.058090282,-10.96637262,10.704602092047795,-1.026493434,
936,-14.37441985,-73.40289763,-2.648608162,-23.19449999,16.2157603,-2.077030147,
A,5.170339015898415,45.999500350090806,-11.60916703,-2.209640126,6.450326159869247,-0.070465153,
C,-11.6726323,-38.8550148,-9.687101284,-16.12957829,12.647276281082421,-1.505926287,
755,1.5128221457433826,43.31697908,-12.07679508,-2.519441957,7.189919131870068,-0.1566981,
761,-43.99180324,-99.65235575,-11.75821615,-25.25833673,20.610853498650897,-2.803368572,
759,-28.82860185,-62.81838229,-13.15431876,-19.49195249,16.575202824438435,-2.407198545,
