Colony_ID,X_internal,Y_internal,Z_internal,X_Real_World_Position,Y_Real_World_Position,Z_Real_World_Position
C,-16.818538527215043,19.519861220043232,-7.891973446036324,13.54617397017861,7.816916799835867,2.6183581189532052
D,-27.22728250181229,33.11043361116268,-10.018714693495461,17.632396671014295,10.276473141617469,3.2195177786852853
738,-41.18461995270589,44.72387723645058,-8.945064395807762,21.057771004805936,13.743660939798286,4.6111192445972415
742,-1.6566050841229991,-9.36570742910037,-3.9452674021370258,5.101059889499265,4.520823966561536,1.3253935655962428
740,-12.767774694900012,14.193456590168626,-7.231734817261984,11.958132232363104,6.862945103919035,2.3367597259865907
739,-31.237861460762467,30.896725340690246,-8.41585261257228,17.037696314601106,11.438572734674533,3.5730719017866566
741,-2.6357887044068553,25.898243399212895,-6.629376103598196,9.02779761046461,5.259593061964136,1.7201971274254206
D,-13.766886746623795,87.24949682707495,-5.179971363164106,17.618787516118452,10.305729922037614,3.2586217852300803
C,-8.077037051340813,58.00113015748143,-4.8849685809291685,13.54451606543578,7.805954727925874,2.6663618410694423
743,9.950189398192501,-31.077282472077567,-8.72229078174876,1.1819360750295518,0.27284783044227334,0.09435370238658636
921,1.590741183548234,-21.13742592238673,-8.438095360133822,2.1901145967735225,2.048479624769132,0.5842839529922561
742,-6.771119122046272,1.4915511613654706,-7.283333292600431,5.109108995530894,4.509050439293768,1.4002943496372044
922,-9.269117436208084,6.002147167230641,-6.945555374276655,5.642189196303337,5.117083454730004,1.609372982205124
738,-26.91209449065943,115.29550703153683,-2.552886004348479,21.07248209617518,13.71656599163326,4.556532812575106
740,-5.920949436414422,46.617129895951905,-5.667022781846459,11.95627735414992,6.8761111010170906,2.2971312897277905
739,-21.905240847536046,86.56399717492808,-4.868355077082373,17.038931066061757,11.446606473405325,3.586461046339209
C,-25.387851847577842,-87.98687297712775,-3.4575833452859146,13.547506523425874,7.793062530794735,2.6734944964612697
740,-21.993770462626397,-76.91173527591397,-4.180645781853894,11.959018444714763,6.868134099527423,2.335236138582477
739,-25.91460764885505,-119.72496832429505,-1.0771514952834678,17.02114767757997,11.457133033523894,3.559503982671434
923,-56.19501382081125,-169.48273795553462,1.283820495783974,25.928170912163502,13.957229560724869,5.154130441891374
742,-0.5912026396620687,-36.89937588404926,-4.427850712263012,5.104809773421005,4.53021345500665,1.3589847931208099
922,-0.7159114116947874,-41.94085314419517,-3.1323906912998654,5.641869498735075,5.10624555430966,1.6467412115168316
921,2.322250677908548,-13.040822146998973,-6.645122634795257,2.2093182684536217,2.053974391544694,0.5883789831729014
743,-0.3221490521178918,-0.2625775290973084,-8.766316468713764,1.1683270629247426,0.2657835327642736,0.08721096662957484
738,-35.10872488341957,-147.60002211922713,1.7622141769369615,21.073468938841092,13.711643357818113,4.582986789297587
C,3.4976501121949553,-38.627273739535575,-5.894541952918401,13.549817573319286,7.7918322883516025,2.687303969540375
D,1.4791865311293488,-61.03759397948511,-7.680136286171664,17.620599611161513,10.322309616177952,3.2102462857096388
742,14.939024012052291,2.6884580461206253,-5.277008177080517,5.108082118751572,4.53060211974448,1.2791418494517475
921,13.887802761990358,20.77244208874009,-4.928445080114085,2.1968615127491002,2.075633707839973,0.5888848782602998
922,15.665736065619134,-1.2352296215111478,-4.051556962168646,5.643867319679497,5.09968815327064,1.708320352623728
740,4.369082429592679,-29.891618239804835,-6.04063448723122,11.972235563750928,6.850747452101226,2.308676102245136
739,7.480032719025116,-62.27877933042347,-6.728052374426703,17.0282864490878,11.457461956990556,3.5499717207845665
743,9.912344169483289,29.97307198611256,-5.098625566715509,1.170158627950265,0.2575726052703724,0.11379874415725033
C,1.5574262628366078,-66.11455454832486,2.891552868110809,13.559723970472604,7.798201486218657,2.650741835745105
D,2.328757634078839,-88.46369154703054,4.8808697441757,17.629019310059263,10.335313757443156,3.2296277995506495
743,-0.706620695784504,1.5023395834228095,-6.663043586339396,1.1902091644996318,0.2580974551240545,0.15290765346785906
921,4.3705758560482595,-6.858249150484472,-5.687834644965735,2.1909634606202895,2.0676449460661175,0.5965712240228116
742,7.596407192189431,-24.283979529051766,-3.271320758717563,5.088501016252046,4.491653403544655,1.3289010918632282
922,8.966806406733108,-28.0727958769928,-2.203360990821387,5.652900526759277,5.121121133316662,1.6279475280340292
738,8.397632556117163,-110.35399548522255,9.860423080807559,21.07557409115332,13.678339515721225,4.636390863956217
739,8.454906335670248,-88.79417344632316,5.330571766445445,17.0250231485498,11.467179147840383,3.5547264124185993
740,1.490904343612776,-57.431106539303464,1.368496189679881,11.942428273212226,6.880878719979404,2.2755993531042593
C,0.42991857289709146,-14.342285149504296,-6.388982654730485,13.56591363532585,7.7741951719064835,2.67447392292026
742,-5.86770158546058,-64.21291514152018,-1.3517225369494583,5.107265946950852,4.518622391742723,1.246068622519299
922,-7.569746511905063,-59.587532047279254,-0.4724561471307285,5.648958669740582,5.102547511321081,1.6847103372025136
921,-1.6346700883138618,-84.74972470190438,1.9657109338807603,2.200498588384106,2.0574051842010967,0.6460178250746268
743,4.458180055950665,-94.72841411221177,2.9393993988058034,1.1677400216680454,0.27166850750796007,0.11205039509598325
740,0.5649052929080887,-24.703846051496757,-5.596537123805485,11.944966501966936,6.888207796439675,2.2865646176443146
739,-8.34323517062545,12.209074963685953,-10.577560465268414,17.025446227783327,11.460866415661478,3.576227811487282
C,0.4392682850154905,-36.59788207413232,-2.242787587938291,13.576757393855257,7.767854624010609,2.65815106342078
D,1.5603064345456437,-58.01337706781156,-1.1634832091651093,17.64260347503481,10.305579904424707,3.1895332592788037
743,-2.315586775797339,28.38882029098259,-9.57373401716926,1.192107436466665,0.25771268024602356,0.14442384770602779
921,2.6693147670003503,20.418133147568955,-8.505459584175272,2.2005113901823807,2.085532032170908,0.5411530529336588
742,5.920103462905895,3.6940762348670155,-5.992786882815713,5.105161228384223,4.505743134669656,1.355903641735039
740,0.503654705138127,-28.247258288689977,-3.2269330245338645,11.93973758596726,6.885358871167223,2.3302576563267468
739,7.51975197945267,-58.202776135285326,0.2789147500704921,17.01755422214146,11.46961873687392,3.579819946989665
922,7.2118416861833605,0.3340212314113608,-4.949614193698121,5.615476044417909,5.108447916183754,1.647101434382041
D,10.518784468011141,97.08944701669239,-12.06452181317478,17.646901502534337,10.305735989804985,3.2189033819661437
C,8.81113819957288,71.29604326836132,-10.659652980724674,13.565889726545867,7.7667000105795525,2.6153810590268574
743,3.130928889022753,-7.043685882676515,-9.828447160146222,1.1676875574674475,0.26181410606722205,0.166651831725928
921,-1.61094971712357,3.2612795297470236,-10.446792500395043,2.198193020223628,2.0872337658180653,0.5198258046012558
740,7.665551907419213,61.38873287652092,-10.497318691325338,11.949762497999712,6.879078282775136,2.325785668356273
739,3.429138090216117,98.30510521918889,-11.26917991116622,17.032184454272326,11.461208947526655,3.5664347654522524
922,-4.303427262806669,28.348558938544404,-9.331492531809491,5.648208067879495,5.109805861069342,1.6579228563314572
742,-3.2442338055709476,23.87180728811275,-9.965797351524532,5.1031686700917085,4.500996572641683,1.362345718340854
738,5.79090636265088,123.41044157274155,-9.994284575014216,21.04234746456444,13.725856028971439,4.620162676361462
C,-6.813708247051675,-2.9000606782468643,-6.139648356676154,13.526136083995205,7.743965810257911,2.6900363847958437
D,-13.010066035046673,-32.23730849626776,-2.4640274325419504,17.619687901616903,10.335599794557645,3.196545645937955
738,-12.403577817666486,-62.24984632903466,6.191914677558962,21.074847040504228,13.717182699504667,4.613376291664776
